comp_id,begin,end,COGS,amort,curr_assets,curr_liab,extra_exp,extra_inc,extra_profit_loss,finished_prod,fixed_assets,inc_bef_tax,intang_assets,inventories,liq_assets,material_exp,net_dom_sales,net_exp_sales,personnel_exp,profit_loss_year,sales,share_eq,subscribed_cap,tang_assets,wages,D,balsheet_flag,balsheet_length,balsheet_notfullyear,year,founded_year,exit_year,ceo_count,foreign,female,birth_year,inoffice_days,gender,origin,nace_main,ind2,ind,urban_m,region_m,founded_date,exit_date,labor_avg,default
11509820416.0,2012-01-01,2012-12-31,,677.7777709960938,19359.259765625,102337.0390625,0.0,0.0,0.0,,47955.5546875,-51770.37109375,0.0,15511.111328125,829.629638671875,91292.59375,,,32948.1484375,-51855.5546875,73662.9609375,-35955.5546875,22222.22265625,47955.5546875,,,0,365,0,2012,2002.0,,1.0,0.0,0.0,1953.0,2771.0,male,Domestic,5610.0,56.0,3.0,1,Central,2002-09-17,,0.4583333432674408,0
11525756928.0,2012-01-01,2012-12-31,,1466.6666259765625,7985.18505859375,13233.3330078125,0.0,0.0,0.0,,28340.740234375,-1522.22216796875,0.0,3544.4443359375,2992.592529296875,31596.296875,,,19996.296875,-1603.7037353515625,46111.109375,22840.740234375,22222.22265625,28340.740234375,,,0,365,0,2012,1998.0,,1.0,0.0,0.0,1954.0,3751.0,male,Domestic,5610.0,56.0,3.0,3,,1998-05-12,,0.25,0
11535791104.0,2012-01-01,2012-10-08,,0.0,0.0,1811.111083984375,0.0,0.0,0.0,,0.0,-4114.81494140625,0.0,0.0,0.0,37837.03515625,,,4244.4443359375,-4114.81494140625,38070.37109375,-1811.111083984375,1851.851806640625,0.0,,,0,281,1,2012,2010.0,2016.0,1.0,0.0,0.0,1964.0,1006.0,male,Domestic,5630.0,56.0,3.0,2,East,2010-01-04,2016-09-27,0.0833333358168602,1
11537747968.0,2012-01-01,2012-12-31,,1485.1851806640625,35200.0,25177.77734375,0.0,0.0,0.0,,1355.5555419921875,9762.962890625,0.0,9074.07421875,1696.2962646484375,90340.7421875,,,5655.5556640625,9266.6669921875,97348.1484375,11377.77734375,11111.111328125,1355.5555419921875,,,0,365,0,2012,2006.0,,1.0,0.0,0.0,,2466.0,male,Domestic,3320.0,33.0,2.0,1,Central,2006-06-05,,0.0833333358168602,1
11540534272.0,2012-01-01,2012-12-31,,281.4814758300781,4211.111328125,485.1851806640625,0.0,0.0,0.0,,748.1481323242188,2648.148193359375,0.0,3022.22216796875,1188.888916015625,20951.8515625,,,0.0,2381.4814453125,23881.482421875,4474.07421875,1851.851806640625,748.1481323242188,,,0,365,0,2012,2011.0,,1.0,1.0,0.0,1985.0,776.0,male,Foreign,5610.0,56.0,3.0,1,Central,2011-09-25,,0.15625,1
11544059904.0,2012-01-01,2012-12-31,,140.74073791503906,19981.482421875,5740.74072265625,0.0,0.0,0.0,,1466.6666259765625,4125.92578125,0.0,6281.4814453125,11922.22265625,137011.109375,,,43037.03515625,3714.814697265625,183677.78125,15707.4072265625,1851.851806640625,1466.6666259765625,,,0,365,0,2012,2010.0,,1.0,0.0,0.0,1962.0,1002.0,male,Domestic,5610.0,56.0,3.0,3,East,2010-01-18,,0.8541666865348816,0
11554934784.0,2012-01-01,2012-12-31,,0.0,6570.37060546875,4048.148193359375,0.0,0.0,0.0,,0.0,322.22222900390625,0.0,6300.0,248.1481475830078,9700.0,,,3140.74072265625,281.4814758300781,13277.77734375,2522.22216796875,1851.851806640625,0.0,,,0,365,0,2012,2009.0,,1.0,0.0,0.0,1968.0,2833.0,male,Domestic,5630.0,56.0,3.0,2,Central,2009-03-09,,0.0902777835726738,0
11556540416.0,2012-01-01,2012-12-31,,203.7037048339844,22303.703125,6666.66650390625,0.0,0.0,0.0,,229.62962341308597,-8881.4814453125,0.0,6044.4443359375,16259.2587890625,11729.6298828125,,,1585.1851806640625,-8918.5185546875,13600.0,15922.22265625,11111.111328125,229.62962341308597,,,0,365,0,2012,1990.0,,1.0,0.0,0.0,,9783.0,male,Domestic,2830.0,28.0,2.0,2,West,1990-03-20,,0.0833333358168602,0
11558276096.0,2012-01-01,2012-12-31,,2944.4443359375,5025.92578125,57496.296875,0.0,0.0,0.0,,105170.3671875,18540.740234375,0.0,440.7407531738281,2007.4073486328125,78614.8125,,,27033.333984375,17448.1484375,131037.0390625,2400.0,4518.5185546875,55703.703125,,,0,365,0,2012,2006.0,,1.0,0.0,1.0,1963.0,2599.0,female,Domestic,5610.0,56.0,3.0,3,Central,2006-02-09,,0.6527777910232544,0
11562238976.0,2012-01-01,2012-12-31,,622.2222290039064,17885.185546875,20407.408203125,0.0,0.0,0.0,,929.629638671875,-3077.77783203125,0.0,314.8148193359375,0.0,42274.07421875,,,9207.4072265625,-3192.592529296875,50933.33203125,-1592.5926513671875,1851.851806640625,929.629638671875,,,0,365,0,2012,2008.0,,2.0,0.5,0.0,1973.0,2959.0,male,mix,3320.0,33.0,2.0,3,East,2008-11-06,,0.0833333358168602,1
11564185600.0,2012-01-01,2012-12-31,,3500.0,41314.81640625,1100.0,0.0,0.0,0.0,,26192.591796875,-13018.5185546875,0.0,4629.62939453125,11277.77734375,46166.66796875,,,17425.92578125,-13133.3330078125,56618.51953125,60525.92578125,15555.5556640625,26192.591796875,,,0,365,0,2012,1994.0,,1.0,0.0,0.0,1948.0,3117.0,male,Domestic,3314.0,33.0,2.0,1,Central,1994-10-28,,0.0909090936183929,0
11567525888.0,2012-01-01,2012-12-31,,0.0,2870.370361328125,633.3333129882812,0.0,0.0,0.0,,62.96296310424805,-4570.37060546875,0.0,2051.851806640625,111.1111068725586,6437.037109375,,,6340.74072265625,-4570.37060546875,8207.4072265625,-19437.037109375,111.1111068725586,62.96296310424805,,,0,365,0,2012,,,,,,,,,,5630.0,56.0,3.0,2,Central,1993-05-20,,,1
11573073920.0,2012-01-01,2012-12-31,,2829.629638671875,28111.111328125,5744.4443359375,0.0,0.0,0.0,,4437.037109375,-333.3333435058594,0.0,1270.370361328125,7425.92578125,89340.7421875,,,25803.703125,0.0,117081.4765625,24951.8515625,3703.70361328125,4437.037109375,,,0,365,0,2012,2010.0,,1.0,1.0,0.0,,890.0,male,Foreign,2712.0,27.0,2.0,3,Central,2010-12-20,,0.25,0
11575546880.0,2012-01-01,2012-12-31,,703.7036743164064,12288.888671875,1044.4444580078125,0.0,0.0,0.0,,9862.962890625,-6603.70361328125,0.0,6511.111328125,274.0740661621094,31381.482421875,,,4581.4814453125,-6629.62939453125,30270.37109375,-38170.37109375,37.03703689575195,9862.962890625,,,0,365,0,2012,1995.0,,2.0,0.0,1.0,1977.0,3113.0,female,Domestic,5629.0,56.0,3.0,3,West,1995-07-01,,0.3333333432674408,0
11578883072.0,2012-01-01,2012-12-31,,748.1481323242188,38955.5546875,102896.296875,0.0,0.0,0.0,,90048.1484375,766.6666870117188,8362.962890625,12537.037109375,1374.0740966796875,112651.8515625,,,48640.7421875,481.4814758300781,164674.078125,18170.37109375,64037.03515625,81685.1875,,,0,365,0,2012,1993.0,,1.0,0.0,0.0,1963.0,6584.0,male,Domestic,5610.0,56.0,3.0,3,West,1993-06-25,,0.5763888955116272,0
11583809536.0,2012-01-01,2012-12-31,,307.40740966796875,20896.296875,6614.81494140625,0.0,0.0,0.0,,796.2963256835938,629.629638671875,0.0,2400.0,3407.407470703125,35388.890625,,,7722.22216796875,566.6666870117188,44288.890625,15077.77734375,14.814814567565918,796.2963256835938,,,0,365,0,2012,1992.0,,1.0,0.0,0.0,1970.0,3122.0,male,Domestic,3312.0,33.0,2.0,2,Central,1992-09-20,,0.1666666716337204,0
11585913856.0,2012-01-01,2012-12-31,,133.3333282470703,22300.0,11014.814453125,0.0,0.0,0.0,,48166.66796875,-4440.74072265625,0.0,5459.25927734375,15077.77734375,21429.62890625,,,12077.77734375,-4474.07421875,29725.92578125,5133.33349609375,3703.70361328125,48166.66796875,,,0,365,0,2012,2000.0,,1.0,0.0,1.0,1954.0,3106.0,female,Domestic,5610.0,56.0,3.0,3,Central,2000-01-06,,0.1666666716337204,0
11591518208.0,2012-01-01,2012-12-31,,144.44444274902344,407.4074096679688,18577.77734375,0.0,0.0,0.0,,537.0370483398438,-3788.888916015625,0.0,300.0,107.40740966796876,21003.703125,,,20729.62890625,-3829.629638671875,38485.18359375,-17633.333984375,1851.851806640625,537.0370483398438,,,0,365,0,2012,2010.0,,1.0,0.0,0.0,1942.0,2448.0,male,Domestic,5630.0,56.0,3.0,3,Central,2010-04-19,,0.2777777910232544,0
11597384704.0,2012-01-01,2012-12-31,,9700.0,17785.185546875,50677.77734375,0.0,0.0,0.0,,162255.5625,9477.77734375,0.0,7907.4072265625,1907.4073486328125,62729.62890625,,,17955.5546875,8529.6298828125,87529.6328125,6925.92578125,11111.111328125,162255.5625,,,0,365,0,2012,2010.0,,1.0,0.0,1.0,1968.0,2076.0,female,Domestic,5610.0,56.0,3.0,2,East,2010-07-21,,0.2708333432674408,0
11605074944.0,2012-01-01,2012-12-31,,885.1851806640625,2785.185302734375,5559.25927734375,0.0,0.0,0.0,,6303.70361328125,-6211.111328125,0.0,0.0,1303.7037353515625,17670.37109375,,,20733.333984375,-6277.77783203125,33707.40625,3340.74072265625,11111.111328125,6303.70361328125,,,0,365,0,2012,2011.0,,1.0,0.0,0.0,1987.0,1954.0,male,Domestic,5520.0,55.0,3.0,1,Central,2011-08-15,,0.2222222238779068,0
11608008704.0,2012-01-01,2012-12-31,,474.0740661621094,35355.5546875,23714.814453125,0.0,0.0,0.0,,0.0,296.2962951660156,0.0,6377.77783203125,5551.85205078125,51214.81640625,,,6337.037109375,207.40740966796875,59148.1484375,11714.814453125,77.77777862548828,0.0,,,0,365,0,2012,1994.0,,1.0,0.0,0.0,1953.0,5861.0,male,Domestic,3320.0,33.0,2.0,2,Central,1994-02-28,,0.0833333358168602,0
11610097664.0,2012-01-01,2012-12-31,,300.0,5811.111328125,40740.7421875,0.0,0.0,0.0,,740.74072265625,655.5555419921875,0.0,1374.0740966796875,1437.0369873046875,47837.03515625,,,4707.4072265625,655.5555419921875,53574.07421875,-34188.890625,11111.111328125,740.74072265625,,,0,365,0,2012,2007.0,,1.0,0.0,1.0,1982.0,3344.0,female,Domestic,5610.0,56.0,3.0,3,Central,2007-10-02,,0.0833333358168602,0
11617415168.0,2012-01-01,2012-12-31,,188.88888549804688,2170.370361328125,2103.70361328125,0.0,0.0,0.0,,762.9629516601561,-5340.74072265625,0.0,955.5555419921876,203.7037048339844,12596.2958984375,,,10344.4443359375,-5362.962890625,17944.4453125,-15051.8515625,1851.851806640625,762.9629516601561,,,0,365,0,2012,2009.0,,1.0,0.0,0.0,1956.0,2854.0,male,Domestic,3312.0,33.0,2.0,3,East,2009-03-04,,0.0833333358168602,0
11619937280.0,2012-01-01,2012-12-31,,477.77777099609375,18640.740234375,25159.259765625,0.0,0.0,0.0,,1262.9630126953125,151.8518524169922,0.0,2492.592529296875,16148.1484375,10325.92578125,,,11314.814453125,107.40740966796876,21911.111328125,-5255.5556640625,1851.851806640625,1262.9630126953125,,,0,365,0,2012,2010.0,,2.0,0.0,0.0,1974.5,2461.0,male,Domestic,3314.0,33.0,2.0,3,West,2010-04-01,,0.1666666716337204,0
11624373248.0,2012-02-29,2012-12-31,,422.2222290039063,1203.7037353515625,1251.851806640625,0.0,0.0,0.0,,0.0,-3751.851806640625,0.0,0.0,1203.7037353515625,8948.1484375,,,3166.666748046875,-3751.851806640625,8833.3330078125,-1900.0,1851.851806640625,0.0,,,0,306,1,2012,2012.0,,1.0,0.0,0.0,1974.0,1768.0,male,Domestic,5610.0,56.0,3.0,2,East,2012-02-27,,0.1666666716337204,0
11626747904.0,2012-01-01,2012-12-31,,0.0,7129.62939453125,19637.037109375,0.0,0.0,0.0,,0.0,-744.4444580078125,0.0,0.0,233.3333282470703,2707.407470703125,,,2729.629638671875,-755.5555419921875,4325.92578125,-12507.4072265625,222.22222900390625,0.0,,,0,365,0,2012,2002.0,2016.0,2.0,0.0,0.0,1965.5,4207.0,male,Domestic,3312.0,33.0,2.0,1,Central,2002-05-07,2016-10-14,0.0833333358168602,1
11629825024.0,2012-01-01,2012-12-31,,0.0,1418.5185546875,9514.814453125,0.0,0.0,0.0,,0.0,-4762.962890625,0.0,1281.4814453125,137.0370330810547,14596.2958984375,,,7562.962890625,-4777.77783203125,17507.408203125,-8096.29638671875,1851.851806640625,0.0,,,0,365,0,2012,2009.0,,1.0,0.0,1.0,1976.0,2006.0,female,Domestic,5630.0,56.0,3.0,2,West,2009-08-16,,0.1597222238779068,0
11636965376.0,2012-01-01,2012-12-31,,5037.037109375,37077.77734375,18559.259765625,0.0,0.0,0.0,,102062.9609375,177.77777099609375,1233.3333740234375,31814.814453125,2144.4443359375,116759.2578125,,,26740.740234375,40.74074172973633,147600.0,6992.5927734375,11111.111328125,100829.6328125,,,0,365,0,2012,2006.0,,1.0,0.0,0.0,1975.0,3261.0,male,Domestic,5630.0,56.0,3.0,3,West,2006-05-17,,0.1458333432674408,0
11653055488.0,2012-01-01,2012-12-31,,774.0740966796875,18274.07421875,71337.0390625,0.0,0.0,0.0,,47614.81640625,80966.6640625,0.0,0.0,3522.22216796875,9344.4443359375,,,5707.4072265625,440.7407531738281,103833.34375,4577.77783203125,1851.851806640625,14281.4814453125,,,0,365,0,2012,2010.0,,1.0,0.0,0.0,1960.0,2419.0,male,Domestic,3312.0,33.0,2.0,2,Central,2010-05-15,,0.1666666716337204,0
11654720512.0,2012-01-01,2012-12-31,,3025.926025390625,11151.8515625,2670.370361328125,0.0,0.0,0.0,,12992.5927734375,2503.70361328125,0.0,8018.5185546875,3081.4814453125,131748.140625,,,19085.185546875,2377.77783203125,154655.5625,21474.07421875,1851.851806640625,12992.5927734375,,,0,365,0,2012,2009.0,,1.0,0.0,0.0,1961.0,2616.0,male,Domestic,5610.0,56.0,3.0,1,Central,2009-10-28,,0.4166666567325592,0
11666735104.0,2012-01-01,2012-12-31,,8914.814453125,155855.5625,60255.5546875,0.0,0.0,0.0,,6918.5185546875,9707.4072265625,1377.77783203125,39625.92578125,41959.2578125,277262.96875,,,61996.296875,8737.037109375,360318.53125,101474.0703125,55.55555725097656,5540.74072265625,,,0,365,0,2012,1998.0,,2.0,0.0,0.0,1975.5,4863.5,male,Domestic,2822.0,28.0,2.0,3,West,1998-10-15,,0.5902777910232544,0
11671004160.0,2012-01-01,2012-12-31,,6814.81494140625,15992.5927734375,20992.591796875,0.0,0.0,0.0,,101266.65625,28514.814453125,140.74073791503906,3062.962890625,6740.74072265625,360051.84375,,,64277.77734375,25677.77734375,466562.96875,53674.07421875,11111.111328125,101125.9296875,,,0,365,0,2012,1996.0,,1.0,0.0,1.0,1974.0,2425.0,female,Domestic,5610.0,56.0,3.0,3,Central,1996-07-15,,1.2708333730697632,0
11686183936.0,2012-01-01,2012-12-31,,7237.037109375,73614.8125,159314.8125,0.0,0.0,0.0,,232574.078125,-51555.5546875,0.0,67300.0,4648.14794921875,54144.4453125,,,25459.259765625,-51744.4453125,81396.296875,57800.0,106703.703125,232574.078125,,,0,365,0,2012,1991.0,,1.0,0.0,0.0,1956.0,1638.0,male,Domestic,5610.0,56.0,3.0,1,Central,1991-10-31,,0.5757575631141663,0
11687888896.0,2012-01-01,2012-12-31,,10607.4072265625,728170.375,1105940.75,29.62962913513184,0.0,-29.62962913513184,,61462.96484375,192240.734375,596.2963256835938,125937.0390625,37625.92578125,2863140.75,,,995307.4375,0.0,4079466.75,1851.851806640625,1851.851806640625,60866.66796875,,,0,365,0,2012,2009.0,,1.0,0.0,0.0,1977.0,2603.0,male,Domestic,5610.0,56.0,3.0,1,Central,2009-02-08,,7.340277671813965,1
11693577216.0,2012-01-01,2012-12-31,,0.0,1974.0740966796875,8625.92578125,0.0,0.0,0.0,,0.0,-100.0,0.0,762.9629516601561,166.6666717529297,659.25927734375,,,1214.8148193359375,-103.70369720458984,1788.888916015625,-6625.92578125,3703.70361328125,0.0,,,0,365,0,2012,2011.0,,1.0,0.0,0.0,1988.0,2035.0,male,Domestic,5629.0,56.0,3.0,2,East,2011-06-03,,,1
11706934272.0,2012-01-01,2012-12-31,,1585.1851806640625,29122.22265625,2822.22216796875,0.0,0.0,0.0,,6077.77783203125,1685.1851806640625,55.55555725097656,6696.29638671875,19362.962890625,77459.2578125,,,7966.66650390625,1514.8148193359375,89925.9296875,12296.2958984375,11111.111328125,6022.22216796875,,,0,365,0,2012,1997.0,,1.0,0.0,0.0,1979.0,3093.0,male,Domestic,2651.0,26.0,2.0,3,Central,1997-01-15,,0.1111111119389534,0
11709976576.0,2012-01-01,2012-12-31,,0.0,151788.890625,149511.109375,0.0,0.0,0.0,,0.0,425.9259338378906,0.0,0.0,5607.4072265625,541414.8125,,,0.0,425.9259338378906,553748.125,2277.77783203125,1851.851806640625,0.0,,,0,365,0,2012,2010.0,,1.0,0.0,0.0,1961.0,1065.0,male,Domestic,5610.0,56.0,3.0,3,East,2010-04-13,,0.930555522441864,1
11711852544.0,2012-01-01,2012-12-31,,5792.5927734375,2555.5556640625,48922.22265625,0.0,0.0,0.0,,71444.4453125,-20107.408203125,0.0,851.8518676757811,1022.2222290039062,74837.0390625,,,48222.22265625,-20303.703125,109622.21875,24462.962890625,11111.111328125,71444.4453125,,,0,365,0,2012,2002.0,,2.0,0.0,0.5,1974.0,5220.0,mix,Domestic,5610.0,56.0,3.0,3,West,2002-08-01,,0.4166666567325592,0
11716208640.0,2012-01-01,2012-12-31,,74.0740737915039,8481.4814453125,16611.111328125,0.0,0.0,0.0,,0.0,-13448.1484375,0.0,7496.29638671875,870.370361328125,17837.037109375,,,14159.2587890625,-13448.1484375,19018.517578125,-8166.66650390625,1851.851806640625,0.0,,,0,365,0,2012,2010.0,2016.0,1.0,0.0,0.0,1986.0,1196.0,male,Domestic,2814.0,28.0,2.0,1,Central,2010-11-21,2016-06-09,0.2291666716337204,1
11723892736.0,2012-01-01,2012-12-31,,333.3333435058594,39114.81640625,16103.7041015625,0.0,0.0,0.0,,0.0,13281.4814453125,0.0,4266.66650390625,23207.408203125,241662.96875,,,94418.515625,12948.1484375,346329.625,15170.3701171875,2222.22216796875,0.0,,,0,365,0,2012,2011.0,,1.0,1.0,0.0,,1837.0,male,Foreign,5630.0,56.0,3.0,3,East,2011-12-20,,1.4722222089767456,0
11725526016.0,2012-05-17,2012-12-31,,0.0,4892.5927734375,166.6666717529297,0.0,0.0,0.0,,14.814814567565918,-17948.1484375,0.0,0.0,388.8888854980469,19500.0,,,1137.0369873046875,-17948.1484375,2711.111083984375,-16096.2958984375,1851.851806640625,14.814814567565918,,,0,228,1,2012,,,,,,,,,,5610.0,56.0,3.0,3,West,2012-05-02,,0.0833333358168602,0
11733118976.0,2012-01-01,2012-12-31,,222.22222900390625,3018.5185546875,4781.4814453125,0.0,0.0,0.0,,1514.8148193359375,-20548.1484375,0.0,759.25927734375,2159.25927734375,51859.2578125,,,49048.1484375,-20648.1484375,81507.40625,-603.7036743164064,1851.851806640625,1514.8148193359375,,,0,365,0,2012,2010.0,,1.0,0.0,1.0,1965.0,2235.0,female,Domestic,5630.0,56.0,3.0,3,Central,2010-11-16,,0.7083333134651184,0
11746894848.0,2012-01-19,2012-12-31,,2303.70361328125,10118.5185546875,807.4074096679686,0.0,0.0,0.0,,10796.2958984375,-2944.4443359375,0.0,1381.4814453125,3929.629638671875,37344.4453125,,,4033.333251953125,-2944.4443359375,40666.66796875,-722.2222290039062,2222.22216796875,10796.2958984375,,,0,347,1,2012,2012.0,,1.0,0.0,0.0,1979.0,1809.0,male,Domestic,5610.0,56.0,3.0,1,Central,2012-01-09,,0.1666666716337204,0
11750962176.0,2012-01-01,2012-12-31,,3470.370361328125,17033.333984375,4651.85205078125,0.0,0.0,0.0,,27703.703125,1792.5926513671875,13200.0,2644.4443359375,3651.851806640625,31285.185546875,,,15874.07421875,1670.370361328125,54333.33203125,39440.7421875,11111.111328125,14503.7041015625,,,0,365,0,2012,1997.0,,1.0,0.0,0.0,1967.0,6009.0,male,Domestic,3314.0,33.0,2.0,2,West,1997-01-20,,0.1666666716337204,0
11753961472.0,2012-01-01,2012-12-31,,777.7777709960938,6037.037109375,2233.333251953125,0.0,0.0,0.0,,3933.333251953125,4100.0,0.0,848.1481323242188,2940.74072265625,19333.333984375,,,1970.370361328125,4100.0,25970.37109375,6766.66650390625,11111.111328125,3933.333251953125,,,0,365,0,2012,1996.0,,1.0,0.0,0.0,1943.0,4877.0,male,Domestic,2611.0,26.0,2.0,2,West,1996-02-05,,0.0833333358168602,0
11765512192.0,2012-01-01,2012-12-31,,159.25926208496094,7103.70361328125,9907.4072265625,0.0,0.0,0.0,,466.6666564941406,-8444.4443359375,0.0,6488.888671875,277.7777709960937,17218.517578125,,,5818.5185546875,-8474.07421875,12222.22265625,-2337.037109375,74.0740737915039,466.6666564941406,,,0,365,0,2012,,,,,,,,,,5630.0,56.0,3.0,3,Central,1996-06-30,,0.0902777835726738,1
11777392640.0,2012-01-01,2012-12-31,,39618.51953125,491340.75,427322.21875,851.8518676757811,0.0,-851.8518676757811,,283448.15625,258233.328125,285.1851806640625,22033.333984375,59437.03515625,593411.125,,,221992.59375,75737.0390625,1172614.875,331696.28125,11111.111328125,283162.96875,,,0,365,0,2012,2005.0,,2.0,0.0,0.5,1966.0,3477.0,mix,Domestic,3320.0,33.0,2.0,3,Central,2005-01-26,,0.8611111044883728,0
11787743232.0,2012-01-01,2012-12-31,,0.0,2070.370361328125,1351.851806640625,0.0,0.0,0.0,,0.0,177.77777099609375,0.0,0.0,2070.370361328125,9385.185546875,,,6425.92578125,137.0370330810547,16322.22265625,-5207.4072265625,1851.851806640625,0.0,,,0,365,0,2012,2007.0,,2.0,0.0,0.0,1953.0,2787.0,male,Domestic,2821.0,28.0,2.0,1,Central,2007-10-03,,,0
11789844480.0,2012-01-01,2012-12-31,,2985.185302734375,2711.111083984375,11381.4814453125,0.0,0.0,0.0,,29540.740234375,-4048.148193359375,23333.333984375,0.0,737.0370483398436,6514.81494140625,,,1248.148193359375,-4062.962890625,8414.814453125,12933.3330078125,11111.111328125,6207.4072265625,,,0,365,0,2012,1996.0,,1.0,0.0,0.0,1958.0,2434.0,male,Domestic,2790.0,27.0,2.0,1,Central,1996-02-14,,0.0833333358168602,0
11791673344.0,2012-01-01,2012-12-31,,196.2962951660156,170.37037658691406,0.0,0.0,0.0,0.0,,296.2962951660156,-2866.666748046875,0.0,0.0,170.37037658691406,3011.111083984375,,,2262.962890625,-2866.666748046875,1792.5926513671875,-10955.5556640625,3703.70361328125,296.2962951660156,,,0,365,0,2012,2011.0,,1.0,0.0,0.0,1974.0,2038.0,male,Domestic,5610.0,56.0,3.0,2,Central,2011-06-03,,0.0833333358168602,1
11794036736.0,2012-01-01,2012-12-31,,714.8148193359375,77855.5546875,65874.0703125,0.0,0.0,0.0,,3481.4814453125,31533.333984375,0.0,0.0,3659.25927734375,62859.2578125,,,72822.21875,28222.22265625,177051.859375,45425.92578125,1851.851806640625,3481.4814453125,,,0,365,0,2012,2007.0,,1.0,0.0,0.0,1973.0,2498.0,male,Domestic,5610.0,56.0,3.0,2,West,2007-11-15,,1.2777777910232544,0
11795924992.0,2012-01-01,2012-12-31,,5914.81494140625,10711.111328125,192603.703125,0.0,0.0,0.0,,43151.8515625,-67222.21875,1037.0369873046875,92.59259033203124,703.7036743164064,50329.62890625,,,20025.92578125,-67222.21875,14733.3330078125,-138740.734375,11111.111328125,42114.81640625,,,0,365,0,2012,2011.0,2016.0,1.0,0.0,0.0,1946.0,613.0,male,Domestic,5610.0,56.0,3.0,1,Central,2011-02-26,2016-09-12,0.375,1
11809793024.0,2012-01-01,2012-12-31,,0.0,496.2962951660156,1237.0369873046875,0.0,2951.851806640625,2951.851806640625,,2951.851806640625,1277.77783203125,0.0,392.5925903320313,92.59259033203124,16540.740234375,,,20785.185546875,1148.148193359375,35048.1484375,-15385.185546875,740.74072265625,2951.851806640625,,,0,365,0,2012,1993.0,,1.0,0.0,1.0,1966.0,2481.0,female,Domestic,5610.0,56.0,3.0,1,Central,1993-09-09,,0.2638888955116272,0
11811758080.0,2012-01-01,2012-12-31,,551.8518676757812,411.1111145019531,270.370361328125,0.0,0.0,0.0,,4740.74072265625,77.77777862548828,0.0,0.0,411.1111145019531,8437.037109375,,,6774.07421875,70.37036895751953,9940.7412109375,1918.5185546875,1851.851806640625,4740.74072265625,,,0,365,0,2012,2011.0,2016.0,1.0,0.0,0.0,1962.0,1198.0,male,Domestic,5629.0,56.0,3.0,3,Central,2011-11-24,2016-10-14,0.125,0
11815938048.0,2012-01-01,2012-12-31,,4300.0,10940.7412109375,3303.70361328125,0.0,0.0,0.0,,43722.22265625,11062.962890625,0.0,33.33333206176758,10907.4072265625,34581.48046875,,,12488.888671875,10503.7041015625,62925.92578125,51359.2578125,12592.5927734375,43722.22265625,,,0,365,0,2012,1992.0,,1.0,0.0,1.0,1950.0,7854.0,female,Domestic,5610.0,56.0,3.0,3,West,1992-03-31,,0.1666666716337204,0
11825336320.0,2012-01-01,2012-12-31,,6825.92578125,247788.890625,165574.078125,0.0,0.0,0.0,,387440.75,5585.18505859375,0.0,162177.78125,18074.07421875,63088.890625,,,71470.3671875,4988.888671875,144411.109375,294262.96875,11111.111328125,387440.75,,,0,365,0,2012,1991.0,,2.0,0.0,0.5,1950.0,4256.0,mix,Domestic,2899.0,28.0,2.0,2,East,1991-12-17,,0.4166666567325592,0
11837960192.0,2012-01-01,2012-12-31,,929.629638671875,120844.453125,35970.37109375,0.0,0.0,0.0,,13870.3701171875,-35581.48046875,0.0,118651.8515625,59.25925827026367,104533.34375,,,25644.4453125,-35644.4453125,97311.109375,-12366.6669921875,29629.62890625,13870.3701171875,,,0,365,0,2012,2005.0,,2.0,0.0,0.5,1969.0,3568.0,mix,Domestic,5610.0,56.0,3.0,1,Central,2005-05-09,,0.2083333432674408,0
11839927296.0,2012-01-01,2012-12-31,,2896.29638671875,51959.2578125,3300.0,0.0,0.0,0.0,,8155.5556640625,9459.2587890625,0.0,1866.6666259765625,41933.33203125,25048.1484375,,,0.0,8337.037109375,34474.07421875,56892.59375,1111.111083984375,8155.5556640625,,,0,365,0,2012,1994.0,,1.0,0.0,0.0,1954.0,2770.0,male,Domestic,2651.0,26.0,2.0,3,Central,1994-12-31,,0.0833333358168602,0
11841808384.0,2012-01-01,2012-12-31,,1114.8148193359375,4507.4072265625,59911.109375,0.0,0.0,0.0,,4822.22216796875,-6588.888671875,0.0,2037.0369873046875,611.111083984375,7062.962890625,,,7270.37060546875,-6607.4072265625,9266.6669921875,-50581.48046875,3703.70361328125,4822.22216796875,,,0,365,0,2012,2007.0,,1.0,0.0,0.0,1967.0,3365.0,male,Domestic,5610.0,56.0,3.0,3,East,2007-09-26,,0.0916666686534881,0
11847005184.0,2012-01-01,2012-12-31,,6522.22216796875,75262.9609375,87918.515625,0.0,0.0,0.0,,63451.8515625,41200.0,0.0,1129.629638671875,30455.5546875,235703.703125,,,52903.703125,3033.333251953125,341537.03125,50285.18359375,11481.4814453125,63451.8515625,,,0,365,0,2012,2000.0,,2.0,0.0,0.5,,4563.0,mix,Domestic,2825.0,28.0,2.0,1,Central,2000-06-08,,0.4652777910232544,0
11848640512.0,2012-01-01,2012-12-31,,996.2963256835936,5129.62939453125,5170.37060546875,0.0,274.0740661621094,274.0740661621094,,996.2963256835936,5451.85205078125,0.0,0.0,4622.22216796875,35088.890625,,,10281.4814453125,4951.85205078125,52107.40625,955.5555419921876,740.74072265625,996.2963256835936,,,0,365,0,2012,1993.0,,1.0,0.0,0.0,1956.0,2098.0,male,Domestic,2932.0,29.0,1.0,3,Central,1993-04-30,,0.0833333358168602,0
